,sitecode,nodename,model,loopback_id,router_id,menagement_ip,node_type,region,vendor
3852,CP12M,RAC_CP12M21C,CISCO_ASR920CC,,,10.122.23.168,RAC,BKK,Cisco
3853,TLS1,RAG_TLS103C_9K,CISCO_ASR_9010,Loopback0,10.122.0.45,10.122.0.45,RAG,BKK,Cisco
3854,LASNM,RAC_LASNM21C,CISCO_ASR920CC,,,10.122.24.181,RAC,BKK,Cisco
3855,SUSNP,RAC_SUSNP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.161,10.124.39.180,RAC,BKK,Cisco
3856,P339M,RAC_P339M51C,ciscoNCS540,Loopback0,10.64.8.50,10.124.215.50,RAC,BKK,Cisco
3857,RW11M,RAC_RW11M51C,ciscoNCS540,Loopback0,10.64.4.37,10.124.211.37,RAC,BKK,Cisco
3858,WYPNM,RAC_WYPNM21C,CISCO_ASR920CC,,,10.122.14.197,RAC,BKK,Cisco
3859,TRBPM,RAC_TRBPM51C,ciscoNCS540,Loopback0,10.64.7.3,10.124.214.3,RAC,BKK,Cisco
3860,1IRKM,RAC_1IRKM21C,CISCO_ASR920CC,,,10.122.25.10,RAC,BKK,Cisco
3861,KOK2M,RAC_KOK2M21C,CISCO_ASR920CC,,,10.122.34.229,RAC,BKK,Cisco
3862,RVAPM,RAC_RVAPM21C,CISCO_ASR920CC,,,10.122.71.37,RAC,BKK,Cisco
3863,TMBIM,RAC_TMBIM21C,CISCO_ASR920CC,,,10.122.10.7,RAC,BKK,Cisco
3864,NBC2P,RAC_NBC2P21C,CISCO_ASR920CC,,,10.125.198.118,RAC,BKK,Cisco
3865,MAHRM,RAC_MAHRM21C,CISCO_ASR920CC,,,10.122.32.180,RAC,BKK,Cisco
3866,MDRMM,RAC_MDRMM21C,CISCO_ASR920CC,,,10.122.12.39,RAC,BKK,Cisco
3867,ABKCM,RAC_ABKCM21C,CISCO_ASR920CC,,,10.122.41.27,RAC,BKK,Cisco
3868,LLK9M,RAC_LLK9M21C,CISCO_ASR920CC,,,10.122.35.186,RAC,BKK,Cisco
3869,WPRGM,RAC_WPRGM51C,ciscoNCS540,Loopback0,10.64.2.158,10.124.209.158,RAC,BKK,Cisco
3870,P692M,RAC_P692M21C,CISCO_ASR920CC,,,10.122.47.233,RAC,BKK,Cisco
3871,TNSLM,RAC_TNSLM51C,ciscoNCS540,Loopback0,10.64.6.122,10.124.213.122,RAC,BKK,Cisco
3872,PCCPM,RAC_PCCPM21C,CISCO_ASR920CC,,,10.122.34.216,RAC,BKK,Cisco
3873,SRT4M,RAC_SRT4M51C,ciscoNCS540,Loopback0,10.64.2.227,10.124.209.227,RAC,BKK,Cisco
3874,PLK4M,RAC_PLK4M21C,CISCO_ASR920CC,,,10.125.195.228,RAC,BKK,Cisco
3875,ICSAP,RAC_ICSAP01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.44.120,RAC,BKK,Cisco
3876,BPU2M,RAC_BPU2M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.176,10.124.47.244,RAC,BKK,Cisco
3877,MSONM,RAC_MSONM21C,CISCO_ASR920CC,,,10.122.28.93,RAC,BKK,Cisco
3878,ITRWM,RAC_ITRWM21C,CISCO_ASR920CC,,,10.122.21.24,RAC,BKK,Cisco
3879,RMALP,RAC_RMALP21C,CISCO_ASR920CC,,,10.122.9.232,RAC,BKK,Cisco
3880,KWNMM,RAC_KWNMM51C,ciscoNCS540,Loopback0,10.64.3.59,10.124.210.59,RAC,BKK,Cisco
3881,KK10M,RAC_KK10M21C,CISCO_ASR920CC,,,10.122.12.235,RAC,BKK,Cisco
3882,BBN3M,RAC_BBN3M21C,CISCO_ASR920CC,,,10.122.42.185,RAC,BKK,Cisco
3883,KBPNM,RAC_KBPNM31C,CISCO_ASR920CC,,,10.124.50.196,RAC,BKK,Cisco
3884,MNTWM,RAC_MNTWM21C,CISCO_ASR920CC,,,10.122.68.69,RAC,BKK,Cisco
3885,RTFIM,RAC_RTFIM21C,CISCO_ASR920CC,,,10.122.32.116,RAC,BKK,Cisco
3886,TLIRP,RAC_TLIRP21C,CISCO_ASR920CC,,,10.122.26.168,RAC,BKK,Cisco
3887,ATNTP,RAC_ATNTP21C,CISCO_ASR920CC,,,10.122.13.92,RAC,BKK,Cisco
3888,ELPTP,RAC_ELPTP21C,CISCO_ASR920CC,,,10.122.18.234,RAC,BKK,Cisco
3889,PS48M,RAC_PS48M21C,CISCO_ASR920CC,,,10.122.11.183,RAC,BKK,Cisco
3890,DSK1B,RAC_DSK1B21C,CISCO_ASR920CC,,,10.122.46.88,RAC,BKK,Cisco
3891,LTKHP,RAC_LTKHP21C,CISCO_ASR920CC,,,10.122.27.172,RAC,BKK,Cisco
3892,PVVDB,RAC_PVVDB21C,CISCO_ASR920CC,,,10.122.64.249,RAC,BKK,Cisco
3893,TRS1M,RAC_TRS1M21C,CISCO_ASR920CC,,,10.122.19.7,RAC,BKK,Cisco
3894,LRSTM,RAC_LRSTM51C,ciscoNCS540,Loopback0,10.64.3.51,10.124.210.51,RAC,BKK,Cisco
3895,EK94M,RAC_EK94M21C,CISCO_ASR920CC,,,10.122.45.87,RAC,BKK,Cisco
3896,PY66M,RAC_PY66M21C,CISCO_ASR920CC,,,10.122.25.132,RAC,BKK,Cisco
3897,FS11M,RAC_FS11M51C,ciscoNCS540,Loopback0,10.64.3.236,10.124.210.236,RAC,BKK,Cisco
3898,SCK2P,RAC_SCK2P51C,ciscoNCS540,Loopback0,10.64.2.143,10.124.209.143,RAC,BKK,Cisco
3899,KJRWM,RAC_KJRWM51C,ciscoNCS540,Loopback0,10.64.5.149,10.124.212.149,RAC,BKK,Cisco
3900,WSKOM,RAC_WSKOM21C,CISCO_ASR920CC,,,10.122.21.13,RAC,BKK,Cisco
3901,BCAUM,RAC_BCAUM51C,ciscoNCS540,Loopback0,10.64.3.226,10.124.210.226,RAC,BKK,Cisco
3902,WBSKM,RAC_WBSKM21C,CISCO_ASR920CC,,,10.125.192.68,RAC,BKK,Cisco
3903,SASNM,RAC_SASNM21C,CISCO_ASR920CC,,,10.122.9.116,RAC,BKK,Cisco
3904,R135M,RAC_R135M21C,CISCO_ASR920CC,,,10.122.22.155,RAC,BKK,Cisco
3905,PY52M,RAC_PY52M51C,ciscoNCS540,Loopback0,10.64.3.240,10.124.210.240,RAC,BKK,Cisco
3906,SLE2M,RAC_SLE2M51C,ciscoNCS540,Loopback0,10.64.2.127,10.124.209.127,RAC,BKK,Cisco
3907,MNRBP,RAC_MNRBP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.99,10.124.48.196,RAC,BKK,Cisco
3908,KPPSX,RAC_KPPSX21C,CISCO_ASR920CC,,,10.122.34.56,RAC,BKK,Cisco
3909,KFSNM,RAC_KFSNM21C,CISCO_ASR920CC,,,10.122.45.20,RAC,BKK,Cisco
3910,CPK8M,RAC_CPK8M21C,CISCO_ASR920CC,,,10.122.47.204,RAC,BKK,Cisco
3911,CMBP_PE02,POIC_CMBP_PE02,CISCO_7606S,,,,POIC,BKK,Cisco
3912,BPL2,RSW_BPL201C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
3913,SC13M,RAC_SC13M21C,CISCO_ASR920CC,,,10.122.16.85,RAC,BKK,Cisco
3914,BPL2,RSW_BPL202C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
3915,OPDBP,RAC_OPDBP21C,CISCO_ASR920CC,,,10.122.43.91,RAC,BKK,Cisco
3916,SVL1B,RAC_SVL1B21C,CISCO_ASR920CC,,,10.122.33.25,RAC,BKK,Cisco
3917,SSHSP,RAC_SSHSP21C,CISCO_ASR920CC,,,10.122.18.134,RAC,BKK,Cisco
3918,KGK3M,RAC_KGK3M21C,CISCO_ASR920CC,,,10.122.24.60,RAC,BKK,Cisco
3919,ASBTA,RAC_ASBTA21C,CISCO_ASR920CC,,,10.122.44.68,RAC,BKK,Cisco
3920,MUPTM,RAC_MUPTM21C,CISCO_ASR920CC,,,10.122.24.84,RAC,BKK,Cisco
3921,SUKE01C,POIAG_SUKE01C,CISCO_ASR903,,,,POIAG,BKK,Cisco
3922,LPNGM,RAC_LPNGM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.64,10.124.34.85,RAC,BKK,Cisco
3923,BTHFM,RAC_BTHFM51C,ciscoNCS540,Loopback0,10.64.2.244,10.124.209.244,RAC,BKK,Cisco
3924,KNT1M,RAC_KNT1M21C,CISCO_ASR920CC,,,10.122.13.202,RAC,BKK,Cisco
3925,CW15M,RAC_CW15M21C,CISCO_ASR920CC,,,10.122.22.73,RAC,BKK,Cisco
3926,SBG2M,RAC_SBG2M21C,CISCO_ASR920CC,,,10.122.46.103,RAC,BKK,Cisco
3927,LPYBP,RAC_LPYBP21C,CISCO_ASR920CC,,,10.122.18.172,RAC,BKK,Cisco
3928,AFCMM,RAC_AFCMM51C,ciscoNCS540,Loopback0,10.64.3.235,10.124.210.235,RAC,BKK,Cisco
3929,SW33M,RAC_SW33M21C,CISCO_ASR920CC,,,10.122.47.58,RAC,BKK,Cisco
3930,PPAHP,RAC_PPAHP51C,ciscoNCS540,Loopback0,10.64.3.237,10.124.210.237,RAC,BKK,Cisco
3931,LKHEM,RAC_LKHEM21C,CISCO_ASR920CC,,,10.122.41.12,RAC,BKK,Cisco
3932,TPCSM,RAC_TPCSM21C,CISCO_ASR920CC,,,10.122.47.116,RAC,BKK,Cisco
3933,MLIWM,RAC_MLIWM51C,ciscoNCS540,Loopback0,10.64.7.4,10.124.214.4,RAC,BKK,Cisco
3934,ATNTP,RAC_ATNTP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.85,10.124.37.89,RAC,BKK,Cisco
3935,STNKM,RAC_STNKM21C,CISCO_ASR920CC,,,10.122.17.202,RAC,BKK,Cisco
3936,RN29M,RAC_RN29M51C,ciscoNCS540,Loopback0,10.64.3.217,10.124.210.217,RAC,BKK,Cisco
3937,TN11M,RAC_TN11M21C,CISCO_ASR920CC,,,10.122.43.57,RAC,BKK,Cisco
3938,NBOCP,RAC_NBOCP21C,CISCO_ASR920CC,,,10.122.33.39,RAC,BKK,Cisco
3939,KRNYM,RAC_KRNYM21C,CISCO_ASR920CC,,,10.122.43.182,RAC,BKK,Cisco
3940,SDTSM,RAC_SDTSM51C,ciscoNCS540,Loopback0,10.64.2.128,10.124.209.128,RAC,BKK,Cisco
3941,BUSIM,RAC_BUSIM21C,CISCO_ASR920CC,,,10.122.65.121,RAC,BKK,Cisco
3942,PS31M,RAC_PS31M51C,ciscoNCS540,Loopback0,10.64.2.142,10.124.209.142,RAC,BKK,Cisco
3943,DSITP,RAC_DSITP21C,CISCO_ASR920CC,,,10.122.19.73,RAC,BKK,Cisco
3944,SNCWM,RAC_SNCWM51C,ciscoNCS540,Loopback0,10.64.3.221,10.124.210.221,RAC,BKK,Cisco
3945,JJSQM,RAC_JJSQM21C,CISCO_ASR920CC,,,10.122.15.202,RAC,BKK,Cisco
3946,SA13M,RAC_SA13M21C,CISCO_ASR920CC,,,10.122.21.73,RAC,BKK,Cisco
3947,PR10M,RAC_PR10M21C,CISCO_ASR920CC,,,10.122.46.52,RAC,BKK,Cisco
3948,PR26M,RAC_PR26M51C,ciscoNCS540,Loopback0,10.64.4.36,10.124.211.36,RAC,BKK,Cisco
3949,VVNCP,RAC_VVNCP21C,CISCO_ASR920CC,,,10.122.14.140,RAC,BKK,Cisco
3950,MTNPM,RAC_MTNPM21C,CISCO_ASR920CC,,,10.122.41.100,RAC,BKK,Cisco
3951,HWITP,RAC_HWITP21C,CISCO_ASR920CC,,,10.122.33.53,RAC,BKK,Cisco
3952,LPNBP,RAC_LPNBP21C,CISCO_ASR920CC,,,10.122.21.60,RAC,BKK,Cisco
3953,TUHPM,RAC_TUHPM21C,CISCO_ASR920CC,,,10.122.19.5,RAC,BKK,Cisco
3954,STQHP,RAC_STQHP21C,CISCO_ASR920CC,,,10.122.9.94,RAC,BKK,Cisco
3955,TNBCM,RAC_TNBCM21C,CISCO_ASR920CC,,,10.122.66.21,RAC,BKK,Cisco
3956,PNKSM,RAC_PNKSM51C,ciscoNCS540,Loopback0,10.64.3.216,10.124.210.216,RAC,BKK,Cisco
3957,P207M,RAC_P207M51C,ciscoNCS540,Loopback0,10.64.2.100,10.124.209.100,RAC,BKK,Cisco
3958,SPR9M,RAC_SPR9M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.222,10.124.42.20,RAC,BKK,Cisco
3959,BST1M,RAC_BST1M21C,CISCO_ASR920CC,,,10.122.27.9,RAC,BKK,Cisco
3960,SLPWM,RAC_SLPWM21C,CISCO_ASR920CC,,,10.122.17.199,RAC,BKK,Cisco
3961,S6B3M,RAC_S6B3M21C,CISCO_ASR920CC,,,10.122.64.221,RAC,BKK,Cisco
3962,NHHQM,RAC_NHHQM21C,CISCO_ASR920CC,,,10.122.17.183,RAC,BKK,Cisco
3963,P621M,RAC_P621M21C,CISCO_ASR920CC,,,10.122.11.189,RAC,BKK,Cisco
3964,FRTNP,RAC_FRTNP21C,CISCO_ASR920CC,,,10.122.9.12,RAC,BKK,Cisco
3965,WTMKM,RAC_WTMKM21C,CISCO_ASR920CC,,,10.122.28.180,RAC,BKK,Cisco
3966,PH22M,RAC_PH22M21C,CISCO_ASR920CC,,,10.122.42.102,RAC,BKK,Cisco
3967,SYTPM,RAC_SYTPM21C,CISCO_ASR920CC,,,10.122.24.135,RAC,BKK,Cisco
3968,VS11M,RAC_VS11M21C,CISCO_ASR920CC,,,10.122.26.167,RAC,BKK,Cisco
3969,PKNKM,RAC_PKNKM21C,CISCO_ASR920CC,,,10.125.200.141,RAC,BKK,Cisco
3970,SWBPM,RAC_SWBPM21C,CISCO_ASR920CC,,,10.122.28.117,RAC,BKK,Cisco
3971,UBC2P,RAC_UBC2P21C,CISCO_ASR920CC,,,10.122.19.246,RAC,BKK,Cisco
3972,CNCOM,RAC_CNCOM21C,CISCO_ASR920CC,,,10.122.43.236,RAC,BKK,Cisco
3973,SW02M,RAC_SW02M21C,CISCO_ASR920CC,,,10.122.32.77,RAC,BKK,Cisco
3974,BPT1P,RAC_BPT1P21C,CISCO_ASR920CC,,,10.122.30.100,RAC,BKK,Cisco
3975,TMLMM,RAC_TMLMM21C,CISCO_ASR920CC,,,10.122.46.89,RAC,BKK,Cisco
3976,R189M,RAC_R189M21C,CISCO_ASR920CC,,,10.125.199.151,RAC,BKK,Cisco
3977,AYR8M,RAC_AYR8M21C,CISCO_ASR920CC,,,10.122.35.245,RAC,BKK,Cisco
3978,BBDBM,RAC_BBDBM21C,CISCO_ASR920CC,,,10.122.14.212,RAC,BKK,Cisco
3979,KH27M,RAC_KH27M21C,CISCO_ASR920CC,,,10.122.25.220,RAC,BKK,Cisco
3980,R262M,RAC_R262M21C,CISCO_ASR920CC,,,10.122.42.220,RAC,BKK,Cisco
3981,TPK4M,RAC_TPK4M51C,ciscoNCS540,Loopback0,10.64.8.57,10.124.215.57,RAC,BKK,Cisco
3982,BCDNM,RAC_BCDNM21C,CISCO_ASR920CC,,,10.122.12.24,RAC,BKK,Cisco
3983,RYRVP,RAC_RYRVP51C,ciscoNCS540,Loopback0,10.64.4.51,10.124.211.51,RAC,BKK,Cisco
3984,PS88M,RAC_PS88M51C,ciscoNCS540,Loopback0,10.64.2.120,10.124.209.120,RAC,BKK,Cisco
3985,SSDMM,RAC_SSDMM21C,CISCO_ASR920CC,,,10.122.34.137,RAC,BKK,Cisco
3986,LPG5M,RAC_LPG5M21C,CISCO_ASR920CC,,,10.122.48.11,RAC,BKK,Cisco
3987,K371M,RAC_K371M21C,CISCO_ASR920CC,,,10.122.41.140,RAC,BKK,Cisco
3988,SPN3M,RAC_SPN3M21C,CISCO_ASR920CC,,,10.122.41.148,RAC,BKK,Cisco
3989,SW13M,RAC_SW13M21C,CISCO_ASR920CC,,,10.125.200.123,RAC,BKK,Cisco
3990,TK22M,RAC_TK22M21C,CISCO_ASR920CC,,,10.122.47.20,RAC,BKK,Cisco
3991,ABBNM,RAC_ABBNM21C,CISCO_ASR920CC,,,10.122.8.38,RAC,BKK,Cisco
3992,MYWPM,RAC_MYWPM21C,CISCO_ASR920CC,,,10.122.16.135,RAC,BKK,Cisco
3993,HLP2M,RAC_HLP2M21C,CISCO_ASR920CC,,,10.122.14.198,RAC,BKK,Cisco
3994,IC21,RAC_IC2103C,CISCO_MWR_2941_DC_A,Loopback0,10.122.73.81,10.122.66.134,RAC,BKK,Cisco
3995,YWT2M,RAC_YWT2M21C,CISCO_ASR920CC,,,10.122.66.20,RAC,BKK,Cisco
3996,RAN1M,RAC_RAN1M21C,CISCO_ASR920CC,,,10.122.12.148,RAC,BKK,Cisco
3997,EQTBP,RAC_EQTBP21C,CISCO_ASR920CC,,,10.122.33.75,RAC,BKK,Cisco
3998,MSSTP,RAC_MSSTP21C,CISCO_ASR920CC,,,10.122.67.84,RAC,BKK,Cisco
3999,BAPFM,RAC_BAPFM21C,CISCO_ASR920CC,,,10.122.46.86,RAC,BKK,Cisco
4000,SWRPP,RAC_SWRPP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.224,10.124.83.228,RAC,BKK,Cisco
4001,PC82M,RAC_PC82M51C,ciscoNCS540,Loopback0,10.64.3.139,10.124.210.139,RAC,BKK,Cisco
4002,TFPYP,RAC_TFPYP21C,CISCO_ASR920CC,,,10.122.8.183,RAC,BKK,Cisco
4003,SMMCM,RAC_SMMCM21C,CISCO_ASR920CC,,,10.122.28.248,RAC,BKK,Cisco
4004,SRPTM,RAC_SRPTM51C,ciscoNCS540,Loopback0,10.64.10.67,10.124.209.67,RAC,BKK,Cisco
4005,PMRTM,RAC_PMRTM21C,CISCO_ASR920CC,,,10.122.44.9,RAC,BKK,Cisco
4006,DRTNM,RAC_DRTNM21C,CISCO_ASR920CC,,,10.122.15.201,RAC,BKK,Cisco
4007,PYSTP,RAC_PYSTP21C,CISCO_ASR920CC,,,10.122.30.231,RAC,BKK,Cisco
4008,SUKE_PE01,POIC_SUKE_PE01,CISCO_7609S,,,,POIC,BKK,Cisco
4009,VRYTP,RAC_VRYTP21C,CISCO_ASR920CC,,,10.122.25.74,RAC,BKK,Cisco
4010,PKSHP,RAC_PKSHP21C,CISCO_ASR920CC,,,10.122.15.253,RAC,BKK,Cisco
4011,SILA1,RSW_SILA101C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
4012,AYPSM,RAC_AYPSM21C,CISCO_ASR920CC,,,10.122.20.251,RAC,BKK,Cisco
4013,LKP2M,RAC_LKP2M51C,ciscoNCS540,Loopback0,10.64.2.208,10.124.209.208,RAC,BKK,Cisco
4014,RTHNM,RAC_RTHNM21C,CISCO_ASR920CC,,,10.122.16.104,RAC,BKK,Cisco
4015,KKOYM,RAC_KKOYM51C,ciscoNCS540,Loopback0,10.64.16.207,10.124.209.65,RAC,BKK,Cisco
4016,TPVLM,RAC_TPVLM21C,CISCO_ASR920CC,,,10.122.11.198,RAC,BKK,Cisco
4017,WKDMM,RAC_WKDMM21C,CISCO_ASR920CC,,,10.122.11.89,RAC,BKK,Cisco
4018,MPP5M,RAC_MPP5M51C,ciscoNCS540,Loopback0,10.64.2.87,10.124.209.87,RAC,BKK,Cisco
4019,T372M,RAC_T372M21C,CISCO_ASR920CC,,,10.122.41.56,RAC,BKK,Cisco
4020,RRTNP,RAC_RRTNP21C,CISCO_ASR920CC,,,10.122.15.157,RAC,BKK,Cisco
4021,BAYAP,RAC_BAYAP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.229,10.124.32.246,RAC,BKK,Cisco
4022,STIHP,RAC_STIHP21C,CISCO_ASR920CC,,,10.122.18.57,RAC,BKK,Cisco
4023,LTR1P,RAC_LTR1P21C,CISCO_ASR920CC,,,10.122.11.62,RAC,BKK,Cisco
4024,O882M,RAC_O882M21C,CISCO_ASR920CC,,,10.122.25.55,RAC,BKK,Cisco
4025,NC21M,RAC_NC21M21C,CISCO_ASR920CC,,,10.122.35.76,RAC,BKK,Cisco
4026,ICPTM,RAC_ICPTM21C,CISCO_ASR920CC,,,10.122.46.134,RAC,BKK,Cisco
4027,WRWKM,RAC_WRWKM21C,CISCO_ASR920CC,,,10.122.65.101,RAC,BKK,Cisco
4028,R70MM,RAC_R70MM21C,CISCO_ASR920CC,,,10.122.26.23,RAC,BKK,Cisco
4029,LH10M,RAC_LH10M51C,ciscoNCS540,Loopback0,10.64.3.230,10.124.210.230,RAC,BKK,Cisco
4030,WC10M,RAC_WC10M21C,CISCO_ASR920CC,,,10.122.21.6,RAC,BKK,Cisco
4031,SP32M,RAC_SP32M21C,CISCO_ASR920CC,,,10.125.192.4,RAC,BKK,Cisco
4032,ORAKM,RAC_ORAKM21C,CISCO_ASR920CC,,,10.122.46.41,RAC,BKK,Cisco
4033,SPKBA,RAC_SPKBA21C,CISCO_ASR920CC,,,10.122.44.72,RAC,BKK,Cisco
4034,QHLPP,RAC_QHLPP21C,CISCO_ASR920CC,,,10.122.13.85,RAC,BKK,Cisco
4035,R3I2M,RAC_R3I2M21C,CISCO_ASR920CC,,,10.122.21.54,RAC,BKK,Cisco
4036,PU90M,RAC_PU90M21C,CISCO_ASR920CC,,,10.122.47.230,RAC,BKK,Cisco
4037,SLG9M,RAC_SLG9M21C,CISCO_ASR920CC,,,10.122.17.198,RAC,BKK,Cisco
4038,PC31M,RAC_PC31M51C,ciscoNCS540,Loopback0,10.64.4.98,10.124.211.98,RAC,BKK,Cisco
4039,PPKMM,RAC_PPKMM21C,CISCO_ASR920CC,,,10.122.31.107,RAC,BKK,Cisco
4040,PY16M,RAC_PY16M21C,CISCO_ASR920CC,,,10.122.69.196,RAC,BKK,Cisco
4041,PTBCM,RAC_PTBCM51C,ciscoNCS540,Loopback0,10.64.5.139,10.124.212.139,RAC,BKK,Cisco
4042,WHKBM,RAC_WHKBM21C,CISCO_ASR920CC,,,10.122.66.196,RAC,BKK,Cisco
4043,BM06A,RAC_BM06A21C,CISCO_ASR920CC,,,10.122.35.55,RAC,BKK,Cisco
4044,WCLCM,RAC_WCLCM21C,CISCO_ASR920CC,,,10.122.65.250,RAC,BKK,Cisco
4045,WBDPM,RAC_WBDPM21C,CISCO_ASR920CC,,,10.122.47.108,RAC,BKK,Cisco
4046,PS68M,RAC_PS68M21C,CISCO_ASR920CC,,,10.122.32.149,RAC,BKK,Cisco
4047,LL11M,RAC_LL11M21C,CISCO_ASR920CC,,,10.122.64.197,RAC,BKK,Cisco
4048,DPUDM,RAC_DPUDM21C,CISCO_ASR920CC,,,10.122.35.25,RAC,BKK,Cisco
4049,SSLMP,RAC_SSLMP21C,CISCO_ASR920CC,,,10.122.18.151,RAC,BKK,Cisco
4050,CP24M,RAC_CP24M21C,CISCO_ASR920CC,,,10.122.8.8,RAC,BKK,Cisco
4051,GPTLP,RAC_GPTLP21C,CISCO_ASR920CC,,,10.122.32.183,RAC,BKK,Cisco
4052,RS12M,RAC_RS12M21C,CISCO_ASR920CC,,,10.122.27.164,RAC,BKK,Cisco
4053,CR2MA,RAC_CR2MA21C,CISCO_ASR920CC,,,10.122.10.54,RAC,BKK,Cisco
4054,SUKE,RAG_SUKE02C_9K,CISCO_ASR_9922,Loopback0,10.122.0.37,10.122.0.37,RAG,BKK,Cisco
4055,SUKE,RAG_SUKE02C_9K,CISCO_ASR_9922,Loopback10,10.64.0.37,10.122.0.37,RAG,BKK,Cisco
4056,88TMM,RAC_88TMM21C,CISCO_ASR920CC,,,10.122.66.73,RAC,BKK,Cisco
4057,DPKTM,RAC_DPKTM21C,CISCO_ASR920CC,,,10.122.46.133,RAC,BKK,Cisco
4058,MKS1M,RAC_MKS1M21C,CISCO_ASR920CC,,,10.122.12.4,RAC,BKK,Cisco
4059,PU42M,RAC_PU42M21C,CISCO_ASR920CC,,,10.122.21.104,RAC,BKK,Cisco
4060,KS13M,RAC_KS13M21C,CISCO_ASR920CC,,,10.122.24.71,RAC,BKK,Cisco
4061,BHCNP,RAC_BHCNP21C,CISCO_ASR920CC,,,10.122.22.43,RAC,BKK,Cisco
4062,CNKOM,RAC_CNKOM21C,CISCO_ASR920CC,,,10.122.13.5,RAC,BKK,Cisco
4063,ARWGP,RAC_ARWGP21C,CISCO_ASR920CC,,,10.122.18.118,RAC,BKK,Cisco
4064,MKWNM,RAC_MKWNM21C,CISCO_ASR920CC,,,10.125.199.183,RAC,BKK,Cisco
4065,B115M,RAC_B115M21C,CISCO_ASR920CC,,,10.125.200.38,RAC,BKK,Cisco
4066,NTWVM,RAC_NTWVM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.144,10.124.42.8,RAC,BKK,Cisco
4067,LS85M,RAC_LS85M21C,CISCO_ASR920CC,,,10.122.46.74,RAC,BKK,Cisco
4068,PLNHP,RAC_PLNHP21C,CISCO_ASR920CC,,,10.122.23.169,RAC,BKK,Cisco
4069,WPLDM,RAC_WPLDM21C,CISCO_ASR920CC,,,10.122.44.168,RAC,BKK,Cisco
4070,VV3CM,RAC_VV3CM21C,CISCO_ASR920CC,,,10.122.45.164,RAC,BKK,Cisco
4071,NSUEM,RAC_NSUEM21C,CISCO_ASR920CC,,,10.122.27.166,RAC,BKK,Cisco
4072,TBBPM,RAC_TBBPM51C,ciscoNCS540,Loopback0,10.64.2.190,10.124.209.190,RAC,BKK,Cisco
4073,T202M,RAC_T202M21C,CISCO_ASR920CC,,,10.122.42.186,RAC,BKK,Cisco
4074,APHSA,RAC_APHSA21C,CISCO_ASR920CC,,,10.122.20.10,RAC,BKK,Cisco
4075,SSPBM,RAC_SSPBM51C,ciscoNCS540,Loopback0,10.64.3.36,10.124.210.36,RAC,BKK,Cisco
4076,SAMAM,RAC_SAMAM21C,CISCO_ASR920CC,,,10.122.24.87,RAC,BKK,Cisco
4077,BPUOM,RAC_BPUOM51C,ciscoNCS540,Loopback0,10.64.9.77,10.124.216.77,RAC,BKK,Cisco
4078,WPNUM,RAC_WPNUM51C,ciscoNCS540,Loopback0,10.64.4.52,10.124.211.52,RAC,BKK,Cisco
4079,SP01A,RAC_SP01A21C,CISCO_ASR920CC,,,10.122.22.120,RAC,BKK,Cisco
4080,ON53M,RAC_ON53M21C,CISCO_ASR920CC,,,10.125.197.102,RAC,BKK,Cisco
4081,S1Y3M,RAC_S1Y3M21C,CISCO_ASR920CC,,,10.122.25.156,RAC,BKK,Cisco
4082,BUS1M,RAC_BUS1M51C,ciscoNCS540,Loopback0,10.64.3.229,10.124.210.229,RAC,BKK,Cisco
4083,CHADP,RAC_CHADP21C,CISCO_ASR920CC,,,10.122.23.68,RAC,BKK,Cisco
4084,MT23M,RAC_MT23M51C,ciscoNCS540,Loopback0,10.64.2.210,10.124.209.210,RAC,BKK,Cisco
4085,WSROM,RAC_WSROM21C,CISCO_ASR920CC,,,10.122.42.54,RAC,BKK,Cisco
4086,WBRWM,RAC_WBRWM21C,CISCO_ASR920CC,,,10.122.19.232,RAC,BKK,Cisco
4087,RHL2M,RAC_RHL2M21C,CISCO_ASR920CC,,,10.122.35.150,RAC,BKK,Cisco
4088,KACPM,RAC_KACPM21C,CISCO_ASR920CC,,,10.122.26.250,RAC,BKK,Cisco
4089,BITCP,RAC_BITCP21C,CISCO_ASR920CC,,,10.122.9.25,RAC,BKK,Cisco
4090,CWDC,RAG_CWDC01C_9K,CISCO_ASR_9922,Loopback0,10.122.0.34,10.122.0.34,RAG,BKK,Cisco
4091,CWDC,RAG_CWDC01C_9K,CISCO_ASR_9922,Loopback10,10.64.0.34,10.122.0.34,RAG,BKK,Cisco
4092,BPM4M,RAC_BPM4M21C,CISCO_ASR920CC,,,10.122.34.135,RAC,BKK,Cisco
