,region,chain_name,chain_id,node_type,node_name,top_interface,top_interface_description,top_ip,bot_interface,bot_interface_description,bot_ip,chain_type,upe1,upe2
556,BKK,C371,49,Access,RAC_HMBBM51C,HundredGigE0/0/1/0,C371_RAC_HMBBM51C-RAC_MT23M51C,10.64.110.67,HundredGigE0/0/1/1,C371_RAC_HMBBM51C-RAC_KHT2M51C,10.64.110.68,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
557,BKK,C371,49,Access,RAC_KHT2M51C,HundredGigE0/0/1/0,C371_RAC_KHT2M51C-RAC_HMBBM51C,10.64.110.69,HundredGigE0/0/1/1,C371_RAC_KHT2M51C-RAC_MUK1M51C,10.64.110.70,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
558,BKK,C371,49,Access,RAC_MUK1M51C,HundredGigE0/0/1/0,C371_RAC_MUK1M51C-RAC_KHT2M51C,10.64.110.71,HundredGigE0/0/1/1,C371_RAC_MUK1M51C-RAC_MTPCM51C,10.64.110.72,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
559,BKK,C371,49,Access,RAC_MTPCM51C,HundredGigE0/0/1/0,C371_RAC_MTPCM51C-RAC_MUK1M51C,10.64.110.73,HundredGigE0/0/1/1,C371_RAC_MTPCM51C-RAC_EK64M51C,10.64.110.74,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
560,BKK,C371,49,Access,RAC_EK64M51C,HundredGigE0/0/1/0,C371_RAC_EK64M51C-RAC_MTPCM51C,10.64.110.75,HundredGigE0/0/1/1,C371_RAC_EK64M51C-RAC_SC12M51C,10.64.110.76,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
561,BKK,C371,49,Access,RAC_SC12M51C,HundredGigE0/0/1/0,C371_RAC_SC12M51C-RAC_EK64M51C,10.64.110.77,HundredGigE0/0/1/1,C371_RAC_SC12M51C-RAC_SSS2M51C,10.64.110.78,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
562,BKK,C371,49,Access,RAC_SSS2M51C,HundredGigE0/0/1/0,C371_RAC_SSS2M51C-RAC_SC12M51C,10.64.110.79,HundredGigE0/0/1/1,C371_RAC_SSS2M51C-RAC_R218M51C,10.64.110.80,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
563,BKK,C371,49,Access,RAC_R218M51C,HundredGigE0/0/1/0,C371_RAC_R218M51C-RAC_SSS2M51C,10.64.110.81,HundredGigE0/0/1/1,C371_RAC_R218M51C-RAC_SS14M51C,10.64.110.82,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
564,BKK,C371,49,Access,RAC_SS14M51C,HundredGigE0/0/1/0,C371_RAC_SS14M51C-RAC_R218M51C,10.64.110.83,HundredGigE0/0/1/1,C371_RAC_SS14M51C-RAG_XYBK01C_UPE2,10.64.110.84,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
565,BKK,C371,49,Aggegrate,RAG_XYBK01C_9K,HundredGigE0/5/0/5,C371_RAG_XYBK01C_UPE2-RAC_SS14M51C_all_wan_down,10.64.110.85,,,,Full-Chain,RAG_XPRV01C_9K,RAG_XYBK01C_9K
566,BKK,C013,50,Aggegrate,RAG_XMRK01C_9K,,,,HundredGigE0/5/0/2,C013_RAG_XMRK01C_UPE1-RAC_DNM1M51C_all_wan_down,10.64.65.128,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
567,BKK,C013,50,Access,RAC_DNM1M51C,HundredGigE0/0/1/0,C013_RAC_DNM1M51C-RAG_XMRK01C_UPE1,10.64.65.129,HundredGigE0/0/1/1,C013_RAC_DNM1M51C-RAC_DMPLM51C,10.64.65.130,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
568,BKK,C013,50,Access,RAC_DMPLM51C,HundredGigE0/0/1/0,C013_RAC_DMPLM51C-RAC_DNM1M51C,10.64.65.131,HundredGigE0/0/1/1,C013_RAC_DMPLM51C-RAC_AFCMM51C,10.64.65.132,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
569,BKK,C013,50,Access,RAC_AFCMM51C,HundredGigE0/0/1/0,C013_RAC_AFCMM51C-RAC_DMPLM51C,10.64.65.133,HundredGigE0/0/1/1,C013_RAC_AFCMM51C-RAC_FS11M51C,10.64.65.134,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
570,BKK,C013,50,Access,RAC_FS11M51C,HundredGigE0/0/1/0,C013_RAC_FS11M51C-RAC_AFCMM51C,10.64.65.135,HundredGigE0/0/1/1,C013_RAC_FS11M51C-RAC_PPAHP51C,10.64.65.136,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
571,BKK,C013,50,Access,RAC_PPAHP51C,HundredGigE0/0/1/0,C013_RAC_PPAHP51C-RAC_FS11M51C,10.64.65.137,HundredGigE0/0/1/1,C013_RAC_PPAHP51C-RAC_FS16M51C,10.64.65.138,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
572,BKK,C013,50,Access,RAC_FS16M51C,HundredGigE0/0/1/0,C013_RAC_FS16M51C-RAC_PPAHP51C,10.64.65.139,HundredGigE0/0/1/1,C013_RAC_FS16M51C-RAC_CPHOM51C,10.64.65.140,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
573,BKK,C013,50,Access,RAC_CPHOM51C,HundredGigE0/0/1/0,C013_RAC_CPHOM51C-RAC_FS16M51C,10.64.65.141,HundredGigE0/0/1/1,C013_RAC_CPHOM51C-RAC_PY52M51C,10.64.65.142,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
574,BKK,C013,50,Access,RAC_PY52M51C,HundredGigE0/0/1/0,C013_RAC_PY52M51C-RAC_CPHOM51C,10.64.65.143,HundredGigE0/0/1/1,C013_RAC_PY52M51C-RAC_PY50M51C,10.64.65.144,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
575,BKK,C013,50,Access,RAC_PY50M51C,HundredGigE0/0/1/0,C013_RAC_PY50M51C-RAC_PY52M51C,10.64.65.145,HundredGigE0/0/1/1,C013_RAC_PY50M51C-RAC_PY61M51C,10.64.65.146,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
576,BKK,C013,50,Access,RAC_PY61M51C,HundredGigE0/0/1/0,C013_RAC_PY61M51C-RAC_PY50M51C,10.64.65.147,HundredGigE0/0/1/1,C013_RAC_PY61M51C-RAG_XLKS01C_UPE2,10.64.65.148,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
577,BKK,C013,50,Aggegrate,RAG_XLKS01C_9K,HundredGigE0/5/0/3,C013_RAG_XLKS01C_UPE2-RAC_PY61M51C_all_wan_down,10.64.65.149,,,,Full-Chain,RAG_XMRK01C_9K,RAG_XLKS01C_9K
578,BKK,C364,51,Aggegrate,RAG_XPRV01C_9K,,,,HundredGigE0/6/0/3,C364_RAG_XPRV01C_UPE1-RAC_SSVLM51C_all_wan_down,10.64.109.96,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
579,BKK,C364,51,Access,RAC_SSVLM51C,HundredGigE0/0/1/0,C364_RAC_SSVLM51C-RAG_XPRV01C_UPE1,10.64.109.97,HundredGigE0/0/1/1,C364_RAC_SSVLM51C-RAC_RJBTM51C,10.64.109.98,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
580,BKK,C364,51,Access,RAC_RJBTM51C,HundredGigE0/0/1/0,C364_RAC_RJBTM51C-RAC_SSVLM51C,10.64.109.99,HundredGigE0/0/1/1,C364_RAC_RJBTM51C-RAC_MBRVM51C,10.64.109.100,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
581,BKK,C364,51,Access,RAC_MBRVM51C,HundredGigE0/0/1/0,C364_RAC_MBRVM51C-RAC_RJBTM51C,10.64.109.101,HundredGigE0/0/1/1,C364_RAC_MBRVM51C-RAC_SA30M51C,10.64.109.102,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
582,BKK,C364,51,Access,RAC_SA30M51C,HundredGigE0/0/1/0,C364_RAC_SA30M51C-RAC_MBRVM51C,10.64.109.103,HundredGigE0/0/1/1,C364_RAC_SA30M51C-RAC_TK28M51C,10.64.109.104,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
583,BKK,C364,51,Access,RAC_TK28M51C,HundredGigE0/0/1/0,C364_RAC_TK28M51C-RAC_SA30M51C,10.64.109.105,HundredGigE0/0/1/1,C364_RAC_TK28M51C-RAC_ANCRM51C,10.64.109.106,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
584,BKK,C364,51,Access,RAC_ANCRM51C,HundredGigE0/0/1/0,C364_RAC_ANCRM51C-RAC_TK28M51C,10.64.109.107,HundredGigE0/0/1/1,C364_RAC_ANCRM51C-RAC_R228M51C,10.64.109.108,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
585,BKK,C364,51,Access,RAC_R228M51C,HundredGigE0/0/1/0,C364_RAC_R228M51C-RAC_ANCRM51C,10.64.109.109,HundredGigE0/0/1/1,C364_RAC_R228M51C-RAC_CN57M51C,10.64.109.110,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
586,BKK,C364,51,Access,RAC_CN57M51C,HundredGigE0/0/1/0,C364_RAC_CN57M51C-RAC_R228M51C,10.64.109.111,HundredGigE0/0/1/1,C364_RAC_CN57M51C-RAC_UBNAB51C,10.64.109.112,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
587,BKK,C364,51,Access,RAC_UBNAB51C,HundredGigE0/0/1/0,C364_RAC_UBNAB51C-RAC_CN57M51C,10.64.109.113,HundredGigE0/0/1/1,C364_RAC_UBNAB51C-RAC_CN14M51C,10.64.109.114,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
588,BKK,C364,51,Access,RAC_CN14M51C,HundredGigE0/0/1/0,C364_RAC_CN14M51C-RAC_UBNAB51C,10.64.109.115,HundredGigE0/0/1/1,C364_RAC_CN14M51C-RAG_XYTP01C_UPE2,10.64.109.116,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
589,BKK,C364,51,Aggegrate,RAG_XYTP01C_9K,HundredGigE0/5/0/7,C364_RAG_XYTP01C_UPE2-RAC_CN14M51C_all_wan_down,10.64.109.117,,,,Full-Chain,RAG_XPRV01C_9K,RAG_XYTP01C_9K
590,BKK,C138,52,Aggegrate,RAG_XYBY01C_9K,,,,HundredGigE0/5/0/3,C138_RAG_XYBY01C_UPE1-RAC_RTBTM51C_all_wan_down,10.64.81.32,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
591,BKK,C138,52,Access,RAC_RTBTM51C,HundredGigE0/0/1/0,C138_RAC_RTBTM51C-RAG_XYBY01C_UPE1,10.64.81.33,HundredGigE0/0/1/1,C138_RAC_RTBTM51C-RAC_CHYPM51C,10.64.81.34,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
592,BKK,C138,52,Access,RAC_CHYPM51C,HundredGigE0/0/1/0,C138_RAC_CHYPM51C-RAC_RTBTM51C,10.64.81.35,HundredGigE0/0/1/1,C138_RAC_CHYPM51C-RAC_MEMGM51C,10.64.81.36,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
593,BKK,C138,52,Access,RAC_MEMGM51C,HundredGigE0/0/1/0,C138_RAC_MEMGM51C-RAC_CHYPM51C,10.64.81.37,HundredGigE0/0/1/1,C138_RAC_MEMGM51C-RAC_LHNCM51C,10.64.81.38,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
594,BKK,C138,52,Access,RAC_LHNCM51C,HundredGigE0/0/1/0,C138_RAC_LHNCM51C-RAC_MEMGM51C,10.64.81.39,HundredGigE0/0/1/1,C138_RAC_LHNCM51C-RAC_BKKYM51C,10.64.81.40,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
595,BKK,C138,52,Access,RAC_BKKYM51C,HundredGigE0/0/1/0,C138_RAC_BKKYM51C-RAC_LHNCM51C,10.64.81.41,HundredGigE0/0/1/1,C138_RAC_BKKYM51C-RAC_MWR2M51C,10.64.81.42,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
596,BKK,C138,52,Access,RAC_MWR2M51C,HundredGigE0/0/1/0,C138_RAC_MWR2M51C-RAC_BKKYM51C,10.64.81.43,HundredGigE0/0/1/1,C138_RAC_MWR2M51C-RAC_BTV1M51C,10.64.81.44,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
597,BKK,C138,52,Access,RAC_BTV1M51C,HundredGigE0/0/1/0,C138_RAC_BTV1M51C-RAC_MWR2M51C,10.64.81.45,HundredGigE0/0/1/1,C138_RAC_BTV1M51C-RAC_RKKGM51C,10.64.81.46,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
598,BKK,C138,52,Access,RAC_RKKGM51C,HundredGigE0/0/1/0,C138_RAC_RKKGM51C-RAC_BTV1M51C,10.64.81.47,HundredGigE0/0/1/1,C138_RAC_RKKGM51C-RAC_MVPVM51C,10.64.81.48,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
599,BKK,C138,52,Access,RAC_MVPVM51C,HundredGigE0/0/1/0,C138_RAC_MVPVM51C-RAC_RKKGM51C,10.64.81.49,HundredGigE0/0/1/1,C138_RAC_MVPVM51C-RAC_BKWXM51C,10.64.81.50,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
600,BKK,C138,52,Access,RAC_BKWXM51C,HundredGigE0/0/1/0,C138_RAC_BKWXM51C-RAC_MVPVM51C,10.64.81.51,HundredGigE0/0/1/1,C138_RAC_BKWXM51C-RAG_XYKW01C_UPE2,10.64.81.52,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
601,BKK,C138,52,Aggegrate,RAG_XYKW01C_9K,HundredGigE0/5/0/3,C138_RAG_XYKW01C_UPE2-RAC_BKWXM51C_all_wan_down,10.64.81.53,,,,Full-Chain,RAG_XYBY01C_9K,RAG_XYKW01C_9K
602,BKK,C288,53,Aggegrate,RAG_XYPK01C_9K,,,,HundredGigE0/5/0/1,C288_RAG_XYPK01C_UPE1-RAC_PYNBP51C_all_wan_down,10.64.99.224,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
603,BKK,C288,53,Access,RAC_PYNBP51C,HundredGigE0/0/1/0,C288_RAC_PYNBP51C-RAG_XYPK01C_UPE1,10.64.99.225,HundredGigE0/0/1/1,C288_RAC_PYNBP51C-RAC_DLYNM51C,10.64.99.226,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
604,BKK,C288,53,Access,RAC_DLYNM51C,HundredGigE0/0/1/0,C288_RAC_DLYNM51C-RAC_PYNBP51C,10.64.99.227,HundredGigE0/0/1/1,C288_RAC_DLYNM51C-RAC_TW37M51C,10.64.99.228,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
605,BKK,C288,53,Access,RAC_TW37M51C,HundredGigE0/0/1/0,C288_RAC_TW37M51C-RAC_DLYNM51C,10.64.99.229,HundredGigE0/0/1/1,C288_RAC_TW37M51C-RAC_NB20M51C,10.64.99.230,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
606,BKK,C288,53,Access,RAC_NB20M51C,HundredGigE0/0/1/0,C288_RAC_NB20M51C-RAC_TW37M51C,10.64.99.231,HundredGigE0/0/1/1,C288_RAC_NB20M51C-RAC_NB33M51C,10.64.99.232,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
607,BKK,C288,53,Access,RAC_NB33M51C,HundredGigE0/0/1/0,C288_RAC_NB33M51C-RAC_NB20M51C,10.64.99.233,HundredGigE0/0/1/1,C288_RAC_NB33M51C-RAC_MCO2P51C,10.64.99.234,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
608,BKK,C288,53,Access,RAC_MCO2P51C,HundredGigE0/0/1/0,C288_RAC_MCO2P51C-RAC_NB33M51C,10.64.99.235,HundredGigE0/0/1/1,C288_RAC_MCO2P51C-RAC_MCOMP51C,10.64.99.236,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
609,BKK,C288,53,Access,RAC_MCOMP51C,HundredGigE0/0/1/0,C288_RAC_MCOMP51C-RAC_MCO2P51C,10.64.99.237,HundredGigE0/0/1/1,C288_RAC_MCOMP51C-RAC_NT8OM51C,10.64.99.238,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
610,BKK,C288,53,Access,RAC_NT8OM51C,HundredGigE0/0/1/0,C288_RAC_NT8OM51C-RAC_MCOMP51C,10.64.99.239,HundredGigE0/0/1/1,C288_RAC_NT8OM51C-RAC_NT11M51C,10.64.99.240,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
611,BKK,C288,53,Access,RAC_NT11M51C,HundredGigE0/0/1/0,C288_RAC_NT11M51C-RAC_NT8OM51C,10.64.99.241,HundredGigE0/0/1/1,C288_RAC_NT11M51C-RAC_LTRBP51C,10.64.99.242,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
612,BKK,C288,53,Access,RAC_LTRBP51C,HundredGigE0/0/1/0,C288_RAC_LTRBP51C-RAC_NT11M51C,10.64.99.243,HundredGigE0/0/1/1,C288_RAC_LTRBP51C-RAG_XYKR01C_UPE2,10.64.99.244,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
613,BKK,C288,53,Aggegrate,RAG_XYKR01C_9K,HundredGigE0/5/0/4,C288_RAG_XYKR01C_UPE2-RAC_LTRBP51C_all_wan_down,10.64.99.245,,,,Full-Chain,RAG_XYPK01C_9K,RAG_XYKR01C_9K
614,BKK,C198,54,Aggegrate,RAG_TWAE02C_9K,,,,HundredGigE0/8/0/5,C198_RAG_TWAE02C_UPE1-RAC_PYPNM51C_all_wan_down,10.64.88.160,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
615,BKK,C198,54,Access,RAC_PYPNM51C,HundredGigE0/0/1/0,C198_RAC_PYPNM51C-RAG_TWAE02C_UPE1,10.64.88.161,HundredGigE0/0/1/1,C198_RAC_PYPNM51C-RAC_WKTSM51C,10.64.88.162,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
616,BKK,C198,54,Access,RAC_WKTSM51C,HundredGigE0/0/1/0,C198_RAC_WKTSM51C-RAC_PYPNM51C,10.64.88.163,HundredGigE0/0/1/1,C198_RAC_WKTSM51C-RAC_MS22M51C,10.64.88.164,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
617,BKK,C198,54,Access,RAC_MS22M51C,HundredGigE0/0/1/0,C198_RAC_MS22M51C-RAC_WKTSM51C,10.64.88.165,HundredGigE0/0/1/1,C198_RAC_MS22M51C-RAC_P2M2M51C,10.64.88.166,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
618,BKK,C198,54,Access,RAC_P2M2M51C,HundredGigE0/0/1/0,C198_RAC_P2M2M51C-RAC_MS22M51C,10.64.88.167,HundredGigE0/0/1/1,C198_RAC_P2M2M51C-RAC_PS92M51C,10.64.88.168,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
619,BKK,C198,54,Access,RAC_PS92M51C,HundredGigE0/0/1/0,C198_RAC_PS92M51C-RAC_P2M2M51C,10.64.88.169,HundredGigE0/0/1/1,C198_RAC_PS92M51C-RAC_PS67M51C,10.64.88.170,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
620,BKK,C198,54,Access,RAC_PS67M51C,HundredGigE0/0/1/0,C198_RAC_PS67M51C-RAC_PS92M51C,10.64.88.171,HundredGigE0/0/1/1,C198_RAC_PS67M51C-RAC_ITPJM51C,10.64.88.172,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
621,BKK,C198,54,Access,RAC_ITPJM51C,HundredGigE0/0/1/0,C198_RAC_ITPJM51C-RAC_PS67M51C,10.64.88.173,HundredGigE0/0/1/1,C198_RAC_ITPJM51C-RAC_RUYDM51C,10.64.88.174,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
622,BKK,C198,54,Access,RAC_RUYDM51C,HundredGigE0/0/1/0,C198_RAC_RUYDM51C-RAC_ITPJM51C,10.64.88.175,HundredGigE0/0/1/1,C198_RAC_RUYDM51C-RAC_BNRSM51C,10.64.88.176,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
623,BKK,C198,54,Access,RAC_BNRSM51C,HundredGigE0/0/1/0,C198_RAC_BNRSM51C-RAC_RUYDM51C,10.64.88.177,HundredGigE0/0/1/1,C198_RAC_BNRSM51C-RAC_EKBNM51C,10.64.88.178,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
624,BKK,C198,54,Access,RAC_EKBNM51C,HundredGigE0/0/1/0,C198_RAC_EKBNM51C-RAC_BNRSM51C,10.64.88.179,HundredGigE0/0/1/1,C198_RAC_EKBNM51C-RAG_XYPP01C_UPE2,10.64.88.180,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
625,BKK,C198,54,Aggegrate,RAG_XYPP01C_9K,HundredGigE0/6/0/2,C198_RAG_XYPP01C_UPE2-RAC_EKBNM51C_all_wan_down,10.64.88.181,,,,Full-Chain,RAG_TWAE02C_9K,RAG_XYPP01C_9K
626,BKK,C219,55,Aggegrate,RAG_TWAE02C_9K,,,,HundredGigE0/8/0/1,C219_RAG_TWAE02C_UPE1-RAC_CPTLM51C_all_wan_down,10.64.91.64,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
627,BKK,C219,55,Access,RAC_CPTLM51C,HundredGigE0/0/1/0,C219_RAC_CPTLM51C-RAG_TWAE02C_UPE1,10.64.91.65,HundredGigE0/0/1/1,C219_RAC_CPTLM51C-RAC_MPDBM51C,10.64.91.66,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
628,BKK,C219,55,Access,RAC_MPDBM51C,HundredGigE0/0/1/0,C219_RAC_MPDBM51C-RAC_CPTLM51C,10.64.91.67,HundredGigE0/0/1/1,C219_RAC_MPDBM51C-RAC_BTKHM51C,10.64.91.68,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
629,BKK,C219,55,Access,RAC_BTKHM51C,HundredGigE0/0/1/0,C219_RAC_BTKHM51C-RAC_MPDBM51C,10.64.91.69,HundredGigE0/0/1/1,C219_RAC_BTKHM51C-RAC_TBY2M51C,10.64.91.70,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
630,BKK,C219,55,Access,RAC_TBY2M51C,HundredGigE0/0/1/0,C219_RAC_TBY2M51C-RAC_BTKHM51C,10.64.91.71,HundredGigE0/0/1/1,C219_RAC_TBY2M51C-RAC_CFBYP51C,10.64.91.72,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
631,BKK,C219,55,Access,RAC_CFBYP51C,HundredGigE0/0/1/0,C219_RAC_CFBYP51C-RAC_TBY2M51C,10.64.91.73,HundredGigE0/0/1/1,C219_RAC_CFBYP51C-RAG_XYBY01C_UPE2,10.64.91.74,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
632,BKK,C219,55,Aggegrate,RAG_XYBY01C_9K,HundredGigE0/5/0/8,C219_RAG_XYBY01C_UPE2-RAC_CFBYP51C_all_wan_down,10.64.91.75,,,,Full-Chain,RAG_TWAE02C_9K,RAG_XYBY01C_9K
633,BKK,C004,56,Aggegrate,RAG_BPL202C_9K,,,,HundredGigE0/6/0/6,C004_RAG_BPL202C_UPE1-RAC_BPLEM51C_all_wan_down,10.64.64.96,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
634,BKK,C004,56,Access,RAC_BPLEM51C,HundredGigE0/0/1/0,C004_RAC_BPLEM51C-RAG_BPL202C_UPE1,10.64.64.97,HundredGigE0/0/1/1,C004_RAC_BPLEM51C-RAC_MBMKM51C,10.64.64.98,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
635,BKK,C004,56,Access,RAC_MBMKM51C,HundredGigE0/0/1/0,C004_RAC_MBMKM51C-RAC_BPLEM51C,10.64.64.99,HundredGigE0/0/1/1,C004_RAC_MBMKM51C-RAC_PYMHP51C,10.64.64.100,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
636,BKK,C004,56,Access,RAC_PYMHP51C,HundredGigE0/0/1/0,C004_RAC_PYMHP51C-RAC_MBMKM51C,10.64.64.101,HundredGigE0/0/1/1,C004_RAC_PYMHP51C-RAC_BNTWP51C,10.64.64.102,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
637,BKK,C004,56,Access,RAC_BNTWP51C,HundredGigE0/0/1/0,C004_RAC_BNTWP51C-RAC_PYMHP51C,10.64.64.103,HundredGigE0/0/1/1,C004_RAC_BNTWP51C-RAC_MSUAM51C,10.64.64.104,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
638,BKK,C004,56,Access,RAC_MSUAM51C,HundredGigE0/0/1/0,C004_RAC_MSUAM51C-RAC_BNTWP51C,10.64.64.105,HundredGigE0/0/1/1,C004_RAC_MSUAM51C-RAC_MKSRP51C,10.64.64.106,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
639,BKK,C004,56,Access,RAC_MKSRP51C,HundredGigE0/0/1/0,C004_RAC_MKSRP51C-RAC_MSUAM51C,10.64.64.107,HundredGigE0/0/1/1,C004_RAC_MKSRP51C-RAC_PLSMM51C,10.64.64.108,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
640,BKK,C004,56,Access,RAC_PLSMM51C,HundredGigE0/0/1/0,C004_RAC_PLSMM51C-RAC_MKSRP51C,10.64.64.109,HundredGigE0/0/1/1,C004_RAC_PLSMM51C-RAG_XYTS01C_UPE2,10.64.64.110,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
641,BKK,C004,56,Aggegrate,RAG_XYTS01C_9K,HundredGigE0/5/0/6,C004_RAG_XYTS01C_UPE2-RAC_PLSMM51C_all_wan_down,10.64.64.111,,,,Full-Chain,RAG_BPL202C_9K,RAG_XYTS01C_9K
642,BKK,C320,57,Aggegrate,RAG_XYPN01C_9K,,,,HundredGigE0/5/0/1,C320_RAG_XYPN01C_UPE1-RAC_ONT3M51C_all_wan_down,10.64.103.224,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
643,BKK,C320,57,Access,RAC_ONT3M51C,HundredGigE0/0/1/0,C320_RAC_ONT3M51C-RAG_XYPN01C_UPE1,10.64.103.225,HundredGigE0/0/1/1,C320_RAC_ONT3M51C-RAC_WS39M51C,10.64.103.226,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
644,BKK,C320,57,Access,RAC_WS39M51C,HundredGigE0/0/1/0,C320_RAC_WS39M51C-RAC_ONT3M51C,10.64.103.227,HundredGigE0/0/1/1,C320_RAC_WS39M51C-RAC_WT18M51C,10.64.103.228,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
645,BKK,C320,57,Access,RAC_WT18M51C,HundredGigE0/0/1/0,C320_RAC_WT18M51C-RAC_WS39M51C,10.64.103.229,HundredGigE0/0/1/1,C320_RAC_WT18M51C-RAC_CTHSB51C,10.64.103.230,Full-Chain,RAG_XYPN01C_9K,RAG_XYTS01C_9K
